#separator:tab
#html:false
#tags column:6
#deck:German Advanced (2001-3000)
Schwingung	vibration	Die Schwingung war deutlich spürbar.			lernflow
Vektor	vector	Der Vektor zeigt die Richtung an.			lernflow
Sauerstoff	oxygen	Der Patient benötigt Sauerstoff.			lernflow
Äußerung	comment	Die Äußerung löst Empörung aus.			lernflow
ausziehen	to move out	Er zog aus dem Haus seiner Eltern aus.			lernflow
Gewerkschaft	trade union	Die Gewerkschaft fordert höhere Löhne.			lernflow
Tourismus	tourism	Der Tourismus wächst jährlich.			lernflow
flach	flat	Das flache Land erstreckt sich weit.			lernflow
transportieren	to transport	Wir transportieren die Ware per Lkw.			lernflow
einheimisch	native	Er bevorzugt einheimische Produkte.			lernflow
Winkel	angle	Der Winkel des Dachs war zu steil.			lernflow
sauer	sour	Der saure Apfel schmeckt mir nicht.			lernflow
vermissen	to miss	Er vermisst seine Heimat sehr.			lernflow
Geschlecht	sex	Das Geschlecht spielt keine Rolle.			lernflow
attraktiv	attractive	Das attraktive Angebot lockte Käufer an.			lernflow
Aussicht	prospect	Die Aussicht von hier ist schön.			lernflow
Betriebswirtschaftslehre	business administration	Er studiert Betriebswirtschaftslehre.			lernflow
Held	hero	Der Held besiegte den Drachen.			lernflow
sechzig	sixty	Sechzig Gäste wurden eingeladen.			lernflow
Base	base	Die Base reagierte mit der Säure.			lernflow
Bilanz	balance (sheet)	Die Bilanz zeigt einen Gewinn.			lernflow
Geheimnis	secret	Das Geheimnis wurde endlich gelüftet.			lernflow
spätestens	at the latest	Spätestens um zehn Uhr müssen wir los.			lernflow
dramatisch	dramatic	Der Unfall hatte dramatische Folgen.			lernflow
Ehre	honor	Es war eine große Ehre, ihn zu treffen.			lernflow
entschließen	to decide	Sie entschloss sich für das Angebot.			lernflow
gewöhnen	to get used to	Er gewöhnte sich schnell an die Arbeit.			lernflow
hingehen	to go (there)	Er ging hin, um zu sehen, was los war.			lernflow
zittern	to tremble	Er zitterte vor Kälte in der Nacht.			lernflow
Dialog	dialogue	Der Dialog zwischen ihnen war fruchtbar.			lernflow
Schuss	shot	Ein Schuss fiel in der Stille der Nacht.			lernflow
Seminar	seminar	Das Seminar behandelte aktuelle Themen.			lernflow
Werbung	advertising	Die Werbung im Fernsehen ist oft nervig.			lernflow
Blume	flower	Die Blume blühte in voller Pracht.			lernflow
Schreibtisch	desk	Der Schreibtisch ist aus Holz.			lernflow
verlieben	to fall in love	Er verliebte sich Hals über Kopf.			lernflow
winken	to wave	Er winkt zum Abschied aus dem Auto.			lernflow
fliehen	to flee	Viele Menschen flohen vor dem Krieg.			lernflow
interpretieren	to interpret	Er interpretierte das Gedicht anders.			lernflow
olympisch	Olympic	Er trainiert für die olympischen Spiele.			lernflow
verdammt	damned	Der verdammte Lärm störte mich.			lernflow
anerkennen	to recognize	Seine Arbeit wurde von allen anerkannt.			lernflow
bewahren	to keep	Er bewahrt Ruhe in jeder Situation.			lernflow
illegal	illegal	Drogenhandel ist in jedem Land illegal.			lernflow
Sand	sand	Der Sand war warm unter den Füßen.			lernflow
umbringen	to kill	Er brachte sie aus Eifersucht um.			lernflow
Fraktion	parliamentary party	Die Fraktion trifft sich morgen.			lernflow
Gesellschafter	associate	Der Gesellschafter investierte viel.			lernflow
Schweden	Sweden	Schweden ist bekannt für seine Natur.			lernflow
Verbesserung	improvement	Die Verbesserung war dringend nötig.			lernflow
worauf	on what	Worauf basiert diese Annahme genau?			lernflow
einsam	lonely	Er fühlte sich einsam nach dem Umzug.			lernflow
Innovation	innovation	Innovation treibt den Fortschritt an.			lernflow
Landwirtschaft	agriculture	Die Landwirtschaft ist grundlegend.			lernflow
Therapie	therapy	Die Therapie dauerte sechs Monate.			lernflow
Ablauf	expiry	Der Ablauf war sorgfältig geplant.			lernflow
anstehen	to line up	Wir mussten anstehen, um reinzukommen.			lernflow
Bemerkung	remark	Die Bemerkung führte zur Diskussion.			lernflow
Frankfurter	Frankfurt	Die Frankfurter Messe beginnt bald.			lernflow
identisch	identical	Die Zwillinge sehen fast identisch aus.			lernflow
rollen	to roll	Der Ball rollt den Hügel hinunter.			lernflow
Angehörige	member	Die Angehörigen wurden informiert.			lernflow
Café	coffeehouse	Wir treffen uns heute im neuen Café.			lernflow
dauerhaft	lasting	Eine dauerhafte Lösung wurde gefunden.			lernflow
garantieren	to guarantee	Das Unternehmen garantiert Qualität.			lernflow
Not	need	Die Not war groß, aber er blieb stark.			lernflow
räumlich	three-dimensional	Die räumliche Trennung fiel schwer.			lernflow
jahrelang	many years	Die jahrelange Arbeit zahlte sich aus.			lernflow
Respekt	respect	Sein Respekt vor dem Lehrer war groß.			lernflow
gefährden	to endanger	Rauchen gefährdet die Gesundheit.			lernflow
Spektrum	spectrum	Das Spektrum deckt alle Bereiche ab.			lernflow
vergeben	to award	Das Stipendium wurde ihr vergeben.			lernflow
Weber	weaver	Der Weber fertigte feine Stoffe an.			lernflow
effektiv	effective	Die neue Methode ist äußerst effektiv.			lernflow
Eingang	entrance	Der Eingang war schwer zu finden.			lernflow
Erbe	heritage	Das Erbe wurde gerecht verteilt.			lernflow
islamisch	Islamic	Er besuchte die islamische Gemeinde.			lernflow
zustimmen	to agree	Er stimmte dem Vorschlag schließlich zu.			lernflow
radikal	radical	Er forderte radikale Veränderungen.			lernflow
Ausbau	expansion	Der Ausbau des Hauses beginnt.			lernflow
Kanal	canal	Der Kanal führt durch die Stadt.			lernflow
registrieren	to register	Bitte registrieren Sie sich online.			lernflow
verhandeln	to negotiate	Sie verhandeln über den Vertrag.			lernflow
Wandel	change	Der Wandel vollzog sich rasant.			lernflow
Ast	branch	Der Ast des Baumes brach im Sturm ab.			lernflow
ausüben	to practice	Er übt täglich seine Fertigkeiten aus.			lernflow
jenseits	beyond	Jenseits des Flusses liegt das Dorf.			lernflow
unterliegen	to be defeated	Er unterlag seinem Gegner im Finale.			lernflow
Wähler	voter	Der Wähler gab seine Stimme ab.			lernflow
willkommen	welcome	Du bist hier immer willkommen.			lernflow
Gedächtnis	memory	Mein Gedächtnis ist nicht gut.			lernflow
gelegentlich	occasional	Gelegentliche Pausen steigern Leistung.			lernflow
bedürfen	to require	Dieses Projekt bedarf viel Zeit.			lernflow
Gefängnis	prison	Das Gefängnis ist gut bewacht.			lernflow
Überraschung	surprise	Die Überraschung war perfekt gelungen.			lernflow
Wechsel	change	Der Wechsel in der Führung war nötig.			lernflow
Wurzel	root	Wir müssen die Wurzel des Konflikts finden.			lernflow
formell	formal	Formelle E-Mails erfordern Höflichkeit.			lernflow
sanft	soft	Der sanfte Wind streichelte ihr Gesicht.			lernflow
aushalten	to bear	Er kann den Lärm nicht länger aushalten.			lernflow
bedrohen	to threaten	Er bedroht ihn mit einem Messer.			lernflow
keineswegs	by no means	Das war keineswegs meine Absicht.			lernflow
klug	clever	Eine kluge Wahl führte zum Sieg.			lernflow
Arbeitnehmer	employee	Der Arbeitnehmer beantragte Urlaub.			lernflow
beugen	to bend	Sie beugte leicht den Kopf nach vorn.			lernflow
einbringen	to bring in	Er bringt viele neue Ideen ein.			lernflow
Materie	matter	Die Materie verändert ihre Form.			lernflow
Personal	staff	Das Personal arbeitete effizient.			lernflow
scheinbar	apparent	Die scheinbare Ruhe täuschte alle.			lernflow
Frequenz	frequency	Die Frequenz des Signals war zu niedrig.			lernflow
lehren	to teach	Er lehrt Physik an der Universität.			lernflow
selbstständig	independent	Er führt ein selbstständiges Geschäft.			lernflow
überwinden	to overcome	Sie überwinden alle Hindernisse.			lernflow
unklar	unclear	Seine Absichten waren völlig unklar.			lernflow
verfügbar	available	Die Information ist verfügbar.			lernflow
wozu	what for	Wozu brauchst du das Werkzeug?			lernflow
schlicht	simple	Das Design des Hauses ist sehr schlicht.			lernflow
angemessen	appropriate	Die angemessene Strafe wurde verhängt.			lernflow
Arbeitsmarkt	labor market	Der Arbeitsmarkt verändert sich.			lernflow
Pass	pass	Der Pass ist leider abgelaufen.			lernflow
Bedarf	need	Der Bedarf an Wasser ist hoch.			lernflow
ernsthaft	serious	Er hatte ernsthafte Zweifel an dem Plan.			lernflow
werben	to advertise	Er wirbt für das neue Produkt.			lernflow
errichten	to build	Er errichtete ein neues Gebäude.			lernflow
Kredit	loan	Der Kredit wurde schnell genehmigt.			lernflow
Wohnzimmer	living room	Das Wohnzimmer ist hell und gemütlich.			lernflow
Kompetenz	competence	Die Kompetenz wurde klar nachgewiesen.			lernflow
Leitung	management	Die Leitung des Projekts liegt bei ihm.			lernflow
strahlen	to shine	Die Sonne strahlt hell am Himmel.			lernflow
Zucker	sugar	Der Zucker wurde im Tee aufgelöst.			lernflow
Austausch	exchange	Der Austausch von Ideen war produktiv.			lernflow
gleichen	to be alike	Sein Stil gleicht dem seines Bruders.			lernflow
Station	station	Die Station war modern ausgestattet.			lernflow
Kaiser	emperor	Der Kaiser regierte viele Jahre.			lernflow
sperren	to cut off	Er sperrte die Straße wegen Bauarbeiten.			lernflow
Sportler	athlete	Der Sportler gewann die Medaille.			lernflow
Differenz	difference	Die Differenz betrug nur wenige Punkte.			lernflow
Fakt	fact	Der Fakt ist, dass er recht hat.			lernflow
Herstellung	production	Die Herstellung erfolgt im Ausland.			lernflow
Individuum	individual	Das Individuum ist einzigartig.			lernflow
Symbol	symbol	Das Herz ist ein Symbol der Liebe.			lernflow
ausbreiten	to spread	Er breitete die Karte auf dem Tisch aus.			lernflow
Versorgung	supply	Die Versorgung mit Wasser ist gesichert.			lernflow
Kommentar	comment	Der Kommentar wurde scharf kritisiert.			lernflow
kontinuierlich	constant	Der kontinuierliche Regen störte uns.			lernflow
Radio	radio	Das Radio spielte leise Musik.			lernflow
Münchner	Munich	Die Münchner Biergärten sind bekannt.			lernflow
Musiker	musician	Der Musiker spielt die Gitarre.			lernflow
wecken	to wake sb up	Der Wecker weckte ihn um sieben Uhr.			lernflow
ansteigen	to rise	Die Temperatur ist heute angestiegen.			lernflow
Rückkehr	return	Die Rückkehr war für ihn sehr emotional.			lernflow
auszeichnen	to award a prize	Er wurde für seine Arbeit ausgezeichnet.			lernflow
Bar	bar	In dieser Bar spielt immer Jazzmusik.			lernflow
Betrachtung	contemplation	Die Betrachtung dauerte mehrere Stunden.			lernflow
Kommission	commission	Die Kommission prüft den Vorschlag.			lernflow
Star	star	Der Star war umringt von Fans.			lernflow
wütend	furious	Er wurde wütend, als er das erfuhr.			lernflow
christlich	Christian	Christliche Werte prägen das Land.			lernflow
Hamburger	Hamburg	Der Hamburger Hafen ist sehr bekannt.			lernflow
Leiche	corpse	Die Leiche wurde im Wald gefunden.			lernflow
nochmals	again	Nochmals vielen Dank für alles.			lernflow
wehren	to defend oneself	Er wehrt sich gegen die Vorwürfe.			lernflow
Abbau	reduction	Der Abbau der Kosten war dringend nötig.			lernflow
Staatsanwaltschaft	prosecution	Die Staatsanwaltschaft ermittelt.			lernflow
Freizeit	spare time	In der Freizeit geht er gerne wandern.			lernflow
Geschenk	gift	Das Geschenk kam pünktlich an.			lernflow
hübsch	pretty	Der Garten sah im Frühling hübsch aus.			lernflow
Moslem	Muslim	Der Moslem betet fünfmal am Tag.			lernflow
spontan	spontaneous	Ein spontaner Einfall rettete den Tag.			lernflow
dorthin	there	Er geht dorthin, wo er gebraucht wird.			lernflow
Frühstück	breakfast	Das Frühstück war reichhaltig.			lernflow
klettern	to climb	Der Junge klettert auf den Baum.			lernflow
Mittelpunkt	midpoint	Er ist der Mittelpunkt der Party.			lernflow
bereiten	to make	Der Unfall hat großen Schaden bereitet.			lernflow
Entstehung	origin	Die Entstehung des Planeten war komplex.			lernflow
konservativ	conservative	Er hat konservative Ansichten.			lernflow
Magen	stomach	Der Magen knurrte laut vor Hunger.			lernflow
psychisch	psychological	Die psychische Belastung war enorm.			lernflow
Salz	salt	Das Salz ist fast aufgebraucht.			lernflow
siebzig	seventy	Es sind siebzig Leute gekommen.			lernflow
versichern	to insure	Er versichert sein Haus gegen Feuer.			lernflow
Brite	Brit	Der Brite trank Tee am Nachmittag.			lernflow
erkennbar	recognizable	Der Fehler war sofort erkennbar.			lernflow
namens	by the name of	Eine Frau namens Anna rief an.			lernflow
Achse	axle	Die Achse des Rades ist gebrochen.			lernflow
klingeln	to ring	Das Telefon klingelte den ganzen Tag.			lernflow
speichern	to store	Er speichert die Datei auf dem Computer.			lernflow
Tee	tea	Der Tee schmeckt mit Honig besser.			lernflow
Zeuge	witness	Der Zeuge sagte im Prozess aus.			lernflow
Aufwand	expense	Der Aufwand lohnt sich am Ende.			lernflow
Kooperation	cooperation	Die Kooperation begann gestern.			lernflow
Kritiker	critic	Der Kritiker lobte den neuen Film.			lernflow
Tal	valley	Das Tal ist von Bergen umgeben.			lernflow
derartig	such	Derartige Probleme gab es nie.			lernflow
vielfach	multiple	Das Problem hat vielfache Ursachen.			lernflow
empfangen	to receive	Er hat uns herzlich empfangen.			lernflow
Ernährung	food	Eine gesunde Ernährung ist wichtig.			lernflow
Küste	coast	Die Küste erstreckt sich weit.			lernflow
mitkommen	to come (with sb)	Sie wollte unbedingt mitkommen.			lernflow
Republik	republic	Die Republik feiert ihr Jubiläum.			lernflow
zucken	to twitch	Er zuckte kurz mit den Schultern.			lernflow
anschließen	to join	Er schloss das Gerät an den Strom an.			lernflow
austauschen	to exchange	Sie tauschten ihre Telefonnummern aus.			lernflow
beschleunigen	to accelerate	Er beschleunigte das Auto auf 100 km/h.			lernflow
Norm	norm	Die Normen werden oft überprüft.			lernflow
anstellen	to hire	Wir stellen neue Mitarbeiter an.			lernflow
decken	to cover	Wir decken den Tisch für das Abendessen.			lernflow
grob	coarse	Die groben Worte verletzten ihn tief.			lernflow
Protest	protest	Der Protest dauerte mehrere Stunden.			lernflow
Tour	tour	Die Tour umfasste fünf Städte.			lernflow
Überblick	view	Er gab uns einen Überblick zum Thema.			lernflow
Geschäftsführer	manager	Der Geschäftsführer begrüßte die Gäste.			lernflow
Griff	handle	Der Griff der Tür ist kaputt gegangen.			lernflow
küssen	to kiss	Er küsste sie sanft auf die Wange.			lernflow
Liter	liter	Wir benötigen einen Liter Milch.			lernflow
Subjekt	subject	Das Subjekt des Satzes ist markiert.			lernflow
Außenminister	foreign minister	Der Außenminister reiste nach Berlin.			lernflow
Faser	fiber	Die Faser reißt bei hoher Belastung.			lernflow
Schatz	treasure	Der Schatz wurde tief vergraben.			lernflow
sekundär	secondary	Die sekundäre Quelle war unzuverlässig.			lernflow
Zentralbank	central bank	Die Zentralbank senkte die Zinsen.			lernflow
Alte	old person/thing	Die Alte wohnt in dem Haus dort drüben.			lernflow
Angestellte	employee	Der Angestellte arbeitete fleißig.			lernflow
dankbar	grateful	Ich bin sehr dankbar für deine Hilfe.			lernflow
faszinieren	to fascinate	Das Schauspiel hat mich sehr fasziniert.			lernflow
Flur	hall	Der Flur war mit Gemälden dekoriert.			lernflow
Hemd	shirt	Er trug ein blaues Hemd zum Interview.			lernflow
inhaltlich	in terms of content	Die inhaltliche Prüfung war nötig.			lernflow
Begründung	explanation	Die Begründung überzeugte niemanden.			lernflow
dreimal	three times	Er hat dreimal hintereinander gewonnen.			lernflow
momentan	at the moment	Momentan sind alle Plätze belegt.			lernflow
zögern	to hesitate	Er zögert, bevor er die Tür öffnet.			lernflow
derart	so	Sie war derart wütend auf ihn.			lernflow
kreativ	creative	Die kreative Lösung sparte Zeit.			lernflow
einziehen	to move in	Er zog in die neue Wohnung ein.			lernflow
Ausmaß	extent	Das Ausmaß der Schäden ist enorm.			lernflow
Feind	enemy	Der Feind rückt näher an die Stadt.			lernflow
verbrennen	to burn	Das Holz verbrennt schnell im Ofen.			lernflow
Vorstand	board	Der Vorstand trifft sich heute.			lernflow
Atem	breath	Sein Atem geht schnell nach dem Rennen.			lernflow
Distanz	distance	Die Distanz wächst zwischen ihnen.			lernflow
Händler	trader	Der Händler bietet gute Preise.			lernflow
hassen	to hate	Er hasst es, früh aufzustehen.			lernflow
Muster	pattern	Das Muster auf der Decke war bunt.			lernflow
ausführlich	detailed	Er gab eine ausführliche Erklärung ab.			lernflow
bedenken	to consider	Er bedachte alle Möglichkeiten.			lernflow
Terror	terror	Der Terror bedroht die Region.			lernflow
Verfassung	constitution	Die Verfassung garantiert Rechte.			lernflow
blind	blind	Das blinde Vertrauen war riskant.			lernflow
einschlafen	to fall asleep	Das Kind schlief nach einer Weile ein.			lernflow
Flüchtlingskrise	refugee crisis	Die Flüchtlingskrise spaltet die Nation.			lernflow
Ärger	annoyance	Der Ärger über die Situation war groß.			lernflow
allmählich	gradual	Der allmähliche Anstieg war bemerkbar.			lernflow
Führer	leader	Der Führer zeigte uns die Stadt.			lernflow
Vitamin	vitamin	Dieses Obst enthält viel Vitamin C.			lernflow
Abschied	departure	Der Abschied fiel ihm sehr schwer.			lernflow
Hafen	harbor	Der Hafen ist voll mit großen Schiffen.			lernflow
Niere	kidney	Die Niere filtert das Blut im Körper.			lernflow
abbilden	to copy	Er bildete die Landschaft genau ab.			lernflow
Rezeptor	receptor	Der Rezeptor reagierte sofort.			lernflow
etablieren	to establish	Die Firma hat sich schnell etabliert.			lernflow
Messer	knife	Das Messer liegt auf dem Tisch.			lernflow
teils	partly	Er hat teils recht, teils nicht.			lernflow
Brasilien	Brazil	Brasilien ist ein großes Land.			lernflow
ergreifen	to take	Er ergreift die Chance sofort.			lernflow
Grundgesetz	basic law	Das Grundgesetz schützt Rechte.			lernflow
Herkunft	origin	Die Herkunft des Begriffs ist unbekannt.			lernflow
hinausgehen	to go out	Wir gehen hinaus in den Garten.			lernflow
Katastrophe	catastrophe	Die Katastrophe traf alle unvorbereitet.			lernflow
lehnen	to lean	Das Fahrrad lehnt an der Mauer.			lernflow
beraten	to advise	Er berät die Kunden freundlich.			lernflow
bürgerlich	civil	Er erfüllt seine bürgerliche Pflicht.			lernflow
Erlebnis	experience	Das Erlebnis bleibt unvergessen.			lernflow
nachher	afterwards	Wir haben nachher darüber gesprochen.			lernflow
übergehen	to pass into	Er ging in die nächste Phase über.			lernflow
Wut	rage	Die Wut über das Ergebnis war groß.			lernflow
aufrufen	to call out/up/upon	Der Lehrer rief die Schüler auf.			lernflow
quer	diagonally	Er legt die Bücher quer ins Regal.			lernflow
Kapitän	captain	Der Kapitän führte das Schiff.			lernflow
zusammenhängen	to be connected	Die Ereignisse hängen eng zusammen.			lernflow
Ausländer	foreigner	Der Ausländer wohnt in Deutschland.			lernflow
Beschäftigte	employee	Die Beschäftigten arbeiten hart.			lernflow
Bundesliga	(sport) national division	Die Bundesliga ist hier sehr beliebt.			lernflow
nähern	to approach	Der Zug nähert sich dem Bahnhof.			lernflow
übel	foul	Mir wurde plötzlich übel nach dem Essen.			lernflow
Ufer	shore	Das Ufer des Sees ist steinig.			lernflow
Dichte	density	Die Dichte des Waldes nahm zu.			lernflow
Strahlung	radiation	Die Strahlung war gefährlich hoch.			lernflow
Virus	virus	Das Virus verbreitet sich schnell.			lernflow
Kontinent	continent	Afrika ist der zweitgrößte Kontinent.			lernflow
Milligramm	milligram	Das Medikament enthält ein Milligramm.			lernflow
schwedisch	Swedish	Die schwedische Küche ist lecker.			lernflow
sexuell	sexual	Er sprach offen über sexuelle Themen.			lernflow
hierher	here	Komm bitte hierher, ich brauche Hilfe.			lernflow
ironisch	ironic	Seine ironische Bemerkung war scharf.			lernflow
Sprung	jump	Der Sprung ins Wasser war kühn.			lernflow
vorerst	for the present	Er bleibt vorerst im Krankenhaus.			lernflow
experimentell	experimental	Das Ergebnis ist experimentell.			lernflow
kühl	cool	Der kühle Wind weht vom Meer her.			lernflow
Maler	painter	Der Maler arbeitet an einem neuen Bild.			lernflow
Opposition	opposition	Die Opposition kritisiert den Plan.			lernflow
Saal	hall	Der Saal füllte sich schnell mit Gästen.			lernflow
syrisch	Syrian	Das syrische Essen ist lecker.			lernflow
Grundsatz	principle	Das ist ein wichtiger Grundsatz.			lernflow
loben	to praise	Er lobte das Team für die gute Arbeit.			lernflow
Zustimmung	approval	Die Zustimmung fiel einstimmig aus.			lernflow
Absicht	intention	Er hat die beste Absicht, zu helfen.			lernflow
Adresse	address	Die Adresse war schwer zu finden.			lernflow
Akzent	accent	Sein deutscher Akzent war kaum zu hören.			lernflow
verlängern	to lengthen	Wir müssen den Vertrag verlängern.			lernflow
Nahrung	nourishment	Die Nahrung reichte für alle Tiere.			lernflow
niederländisch	Dutch	Wir haben niederländische Freunde.			lernflow
Planet	planet	Der Planet kreist um die Sonne.			lernflow
Stress	stress	Der Stress bei der Arbeit ist hoch.			lernflow
vermeintlich	supposed	Die vermeintliche Lösung war falsch.			lernflow
zusammenarbeiten	to cooperate	Die Firmen arbeiten eng zusammen.			lernflow
Parameter	parameter	Der Parameter wurde korrekt eingestellt.			lernflow
steil	steep	Der steile Anstieg kostete Kraft.			lernflow
Europäer	European	Ein Europäer reiste nach Asien.			lernflow
heimisch	indigenous	Die Pflanze ist hier heimisch.			lernflow
interkulturell	intercultural	Er fördert interkulturellen Austausch.			lernflow
Stille	peace	Die Stille im Raum ist greifbar.			lernflow
Bildschirm	screen	Der Bildschirm flackert ständig.			lernflow
erwischen	to catch	Die Polizei erwischte den Dieb.			lernflow
Proton	proton	Ein Proton ist positiv geladen.			lernflow
unheimlich	eerie	Das alte Haus wirkt unheimlich.			lernflow
magnetisch	magnetic	Das Gerät nutzt magnetische Felder.			lernflow
versehen	to perform	Er versieht seinen Dienst gut.			lernflow
Beteiligung	participation	Die Beteiligung an der Aktion war groß.			lernflow
Frühjahr	spring	Im Frühjahr blühen die Blumen.			lernflow
Hut	hat	Der Hut schützt vor der Sonne.			lernflow
Medium	medium	Das Medium beeinflusst die Meinung.			lernflow
Verpflichtung	commitment	Die Verpflichtung wurde erfüllt.			lernflow
Abteilung	department	Die Abteilung arbeitet effizient.			lernflow
alternativ	alternatively	Alternativ können Sie uns anrufen.			lernflow
Mittag	noon	Zum Mittag gab es eine leckere Suppe.			lernflow
befassen	to deal	Er befasst sich mit dem Thema.			lernflow
Finale	final	Das Finale beendete die Serie.			lernflow
gewähren	to grant	Er gewährte ihm Schutz vor den Feinden.			lernflow
aussagen	to testify	Der Zeuge sagte vor Gericht aus.			lernflow
Tendenz	tendency	Die Tendenz geht klar nach oben.			lernflow
Terrorist	terrorist	Der Terrorist wurde endlich gefasst.			lernflow
jemals	ever	Hast du jemals so etwas gesehen?			lernflow
Opa	grandpa	Mein Opa erzählte Geschichten.			lernflow
arbeitslos	unemployed	Er ist seit zwei Monaten arbeitslos.			lernflow
Auswertung	evaluation	Die Auswertung ergab interessante Daten.			lernflow
Gras	grass	Das Gras wuchs schnell nach dem Regen.			lernflow
logisch	logical	Das war eine logische Entscheidung.			lernflow
Nachfolger	successor	Der Nachfolger tritt morgen sein Amt an.			lernflow
verzweifeln	to despair	Sie verzweifelte an der Aufgabe.			lernflow
bewältigen	to cope with	Er bewältigte die Herausforderung.			lernflow
Emotion	emotion	Liebe ist eine starke Emotion.			lernflow
Armut	poverty	Armut ist ein globales Problem.			lernflow
Australien	Australia	Australien ist bekannt für Kängurus.			lernflow
klagen	to complain	Er klagt über Rückenschmerzen.			lernflow
schade	(it’s a) pity	Schade, dass wir es verpasst haben.			lernflow
Scheibe	disk	Er legte die Scheibe in den Player ein.			lernflow
verbleiben	to remain	Wir verbleiben bis morgen hier.			lernflow
Widerspruch	contradiction	Sein Widerspruch war klar formuliert.			lernflow
dastehen	to stand there	Er stand den ganzen Tag still da.			lernflow
nervös	nervous	Vor der Prüfung war er sehr nervös.			lernflow
regieren	to rule	Der Präsident regiert das Land.			lernflow
Regisseur	director	Der Regisseur inszeniert den Film.			lernflow
süß	sweet	Das süße Dessert verführt die Gäste.			lernflow
Villa	villa	Die Villa am See gehört einem Künstler.			lernflow
weh	sore	Mein Kopf tut schrecklich weh.			lernflow
entlassen	to dismiss	Der Manager wurde fristlos entlassen.			lernflow
Presse	press	Die Presse berichtete über den Vorfall.			lernflow
womit	with what	Womit hast du dieses Ticket bezahlt?			lernflow
abstimmen	to vote	Wir müssen über den Vorschlag abstimmen.			lernflow
fair	fair	Das faire Urteil wurde respektiert.			lernflow
hervorragend	outstanding	Das hervorragende Essen wurde gelobt.			lernflow
umfangreich	extensive	Die umfangreiche Liste schien endlos.			lernflow
EZB	European Central Bank	Die EZB trifft Entscheidungen.			lernflow
Infrastruktur	infrastructure	Die Infrastruktur wurde verbessert.			lernflow
Konkurrent	competitor	Der Konkurrent senkte die Preise.			lernflow
Party	party	Die Party dauerte bis spät in die Nacht.			lernflow
Wellenlänge	wavelength	Die Wellenlänge wurde gemessen.			lernflow
Anhänger	pendant	Der Anhänger wurde gestern repariert.			lernflow
betrieblich	operational	Die betriebliche Leistung steigt.			lernflow
Finanzierung	financing	Die Finanzierung wurde gesichert.			lernflow
Inflation	inflation	Die Inflation stieg auf ein Rekordhoch.			lernflow
murmeln	to mumble	Er murmelt leise vor sich hin.			lernflow
Plattform	platform	Die Plattform brach unter der Last.			lernflow
dominieren	to dominate	Er dominiert das Spielgeschehen.			lernflow
einräumen	to put away	Er musste seinen Fehler einräumen.			lernflow
herausstellen	to emphasize	Es stellte sich als wahr heraus.			lernflow
Kleidung	clothes	Die Kleidung trocknet in der Sonne.			lernflow
vereinen	to unite	Das Ziel ist, die Gruppen zu vereinen.			lernflow
Bundesrat	Bundesrat	Der Bundesrat hat dem Gesetz zugestimmt.			lernflow
abbrechen	to break off	Das Spiel wurde wegen Regen abgebrochen.			lernflow
Aufklärung	enlightenment	Die Aufklärung des Falls dauerte lange.			lernflow
auskommen	to get by	Mit diesem Geld kommt er kaum aus.			lernflow
denkbar	conceivable	Es ist denkbar, dass es morgen regnet.			lernflow
Fernseher	television	Der Fernseher lief den ganzen Abend.			lernflow
Italiener	Italian	Der Italiener spricht schnell.			lernflow
mangeln	to lack	Es mangelt hier an frischem Obst.			lernflow
Schönheit	beauty	Er bewunderte die Schönheit lange.			lernflow
verarbeiten	to use	Er verarbeitete die Daten schnell.			lernflow
verkünden	to announce	Der Sprecher verkündete die Nachricht.			lernflow
Dänemark	Denmark	Dänemark liegt nördlich von Deutschland.			lernflow
dazwischen	in between	Er stand dazwischen und hörte zu.			lernflow
einsteigen	to board	Er steigt jeden Morgen in den Zug ein.			lernflow
Tibet	Tibet	Tibet liegt im Hochland von Asien.			lernflow
Webseite	website	Die Webseite lädt sehr schnell.			lernflow
widersprechen	to contradict	Er widersprach den Vorwürfen vehement.			lernflow
Besitzer	owner	Der Besitzer begrüßt die Gäste.			lernflow
japanisch	Japanese	Wir kochten ein japanisches Gericht.			lernflow
ärgern	to annoy	Er ärgert seine kleine Schwester.			lernflow
Persönlichkeit	personality	Ihre Persönlichkeit hinterließ Eindruck.			lernflow
Truppe	troops	Die Truppe marschiert durch die Stadt.			lernflow
ausdrücklich	explicit	Sie gab eine ausdrückliche Anweisung.			lernflow
Einschätzung	opinion	Die Einschätzung war fehlerhaft.			lernflow
funktionell	functional	Das Design ist sehr funktionell.			lernflow
Gewebe	fabric	Das Gewebe dehnte sich unter Druck.			lernflow
Resultat	result	Das Resultat bestätigt die Theorie.			lernflow
Verwandte	relative	Die Verwandten kommen zu Besuch.			lernflow
Anordnung	order	Die Anordnung wurde streng befolgt.			lernflow
aufwachen	to wake up	Ich bin heute früh aufgewacht.			lernflow
Kasse	cash register	Die Kasse schließt um acht Uhr.			lernflow
Schulden	debt	Die Schulden drückten ihn schwer.			lernflow
Hinblick	view	Im Hinblick darauf ändert sich nichts.			lernflow
Last	load	Die Last drückt schwer auf den Rücken.			lernflow
zuhause	at home	Ich bleibe heute lieber zuhause.			lernflow
einheitlich	uniform	Die einheitliche Regelung gilt überall.			lernflow
fünfzehn	fifteen	Fünfzehn Minuten sind vergangen.			lernflow
überschreiten	to exceed	Das Limit wurde überschritten.			lernflow
