#separator:tab
#html:false
#tags column:6
#deck:German Intermediate (1001-2000)
Auftrag	instructions	Der Auftrag ist abgeschlossen.			lernflow
froh	happy	Ich bin froh, dass du hier bist.			lernflow
äußern	to express	Er äußerte seine Meinung offen.			lernflow
Geist	mind	Der Geist erschien in der Nacht.			lernflow
Objekt	object	Das Objekt ist von unschätzbarem Wert.			lernflow
möglicherweise	possibly	Möglicherweise kommt er morgen.			lernflow
zuständig	appropriate	Er ist zuständig für die Organisation.			lernflow
aufweisen	to show	Das Produkt weist einige Mängel auf.			lernflow
springen	to jump	Der Hund springt über den Zaun.			lernflow
Hof	courtyard	Der Hof war von hohen Mauern umgeben.			lernflow
Polizist	police officer	Der Polizist regelte den Verkehr.			lernflow
Übung	exercise	Die Übung half ihm, sich zu verbessern.			lernflow
Widerstand	resistance	Der Widerstand gegen das Projekt wächst.			lernflow
anziehen	to attract	Sie zieht jeden Morgen ihre Jacke an.			lernflow
Experte	expert	Der Experte gab wertvolle Tipps.			lernflow
ohnehin	anyway	Das war ohnehin keine gute Idee.			lernflow
füllen	to fill	Er füllt die Flasche mit Wasser.			lernflow
Gemeinde	community	Die Gemeinde feierte das Fest.			lernflow
Pause	pause	Die Pause dauerte nur fünf Minuten.			lernflow
scharf	sharp	Das scharfe Messer schneidet gut.			lernflow
schütteln	to shake	Er schüttelt den Kopf bei der Frage.			lernflow
Fernsehen	television	Das Fernsehen berichtet vom Ereignis.			lernflow
Formel	formula	Die Formel war schwer zu verstehen.			lernflow
gelb	yellow	Die Blätter sind im Herbst oft gelb.			lernflow
Sommersemester	summer semester	Das Sommersemester beginnt im April.			lernflow
heftig	hard	Der Sturm letzte Nacht war sehr heftig.			lernflow
Bühne	stage	Die Bühne war hell erleuchtet.			lernflow
empfinden	to feel	Er empfindet große Freude an der Musik.			lernflow
Schaden	damage	Der Schaden war groß nach dem Sturm.			lernflow
umgekehrt	reversed	Die Reihenfolge war genau umgekehrt.			lernflow
veröffentlichen	to publish	Der Artikel wurde veröffentlicht.			lernflow
aufstellen	to put up	Sie haben das Zelt im Park aufgestellt.			lernflow
abhängig	dependent	Er ist finanziell von ihnen abhängig.			lernflow
Strecke	distance	Die Strecke war länger als erwartet.			lernflow
Praxis	practice	Die Praxis ist modern ausgestattet.			lernflow
ungefähr	approximately	Die Reise dauerte ungefähr eine Stunde.			lernflow
mitnehmen	to take (along)	Er nimmt seinen Hund überall mit.			lernflow
üblich	usual	Solche Regeln sind hier üblich.			lernflow
übertragen	to transfer	Die Daten werden in Echtzeit übertragen.			lernflow
Wissenschaft	science	Die Wissenschaft macht Fortschritte.			lernflow
global	global	Der globale Handel wächst schnell.			lernflow
Nachmittag	afternoon	Am Nachmittag treffen wir uns wieder.			lernflow
Annahme	acceptance	Die Annahme war völlig falsch.			lernflow
Umgebung	surroundings	Die Umgebung bietet viel Natur.			lernflow
Öffentlichkeit	public	Die Öffentlichkeit war schockiert.			lernflow
Spiegel	mirror	Der Spiegel reflektiert das Licht.			lernflow
zurückkommen	to return	Er kommt morgen aus dem Urlaub zurück.			lernflow
besetzen	to occupy	Die Demonstranten besetzten den Platz.			lernflow
Gegenteil	opposite	Das Gegenteil von “heiß” ist “kalt”.			lernflow
vorbei	past	Das Fest ist leider schon vorbei.			lernflow
Fan	fan	Der Fan jubelte laut im Stadion.			lernflow
Karte	card	Ich habe die Karte schon bezahlt.			lernflow
Krise	crisis	Die Krise erschütterte das ganze Land.			lernflow
Strategie	strategy	Die Strategie wurde gut geplant.			lernflow
Debatte	debate	Die Debatte endet ohne Ergebnis.			lernflow
davor	before	Sie zögerte davor mit der Entscheidung.			lernflow
Journalist	journalist	Der Journalist recherchierte gründlich.			lernflow
kochen	to cook	Er kochte ein einfaches Abendessen.			lernflow
zurückgehen	to go back	Er geht zu seinen Eltern zurück.			lernflow
Schmerz	pain	Der Schmerz lässt ihn nicht schlafen.			lernflow
erheblich	considerable	Die erhebliche Änderung fiel auf.			lernflow
ausschließlich	exclusive	Es war ein ausschließliches Treffen.			lernflow
griechisch	Greek	Er studiert die griechische Mythologie.			lernflow
naja	(oh) well	Naja, das hätte schlimmer sein können.			lernflow
Runde	round	Die Runde endet nach zehn Minuten.			lernflow
Angriff	attack	Der Angriff erfolgte unerwartet.			lernflow
einführen	to introduce	Die Firma führte ein neues Produkt ein.			lernflow
desto	the more	Je mehr er übt, desto besser wird er.			lernflow
Wettbewerb	competition	Der Wettbewerb zog viele Teilnehmer an.			lernflow
verfügen	to have sth at one’s disposal	Sie verfügt über viele Ressourcen.			lernflow
woher	from where	Woher kennst du diese Geschichte?			lernflow
Zweifel	doubt	Er hatte keinen Zweifel an der Sache.			lernflow
Konzern	corporation	Der Konzern expandiert weltweit.			lernflow
tanzen	to dance	Wir tanzten die ganze Nacht hindurch.			lernflow
überleben	to survive	Er überlebt das Unglück unverletzt.			lernflow
spezifisch	specific	Die Anforderungen waren sehr spezifisch.			lernflow
stabil	stable	Das stabile Fundament trägt das Gebäude.			lernflow
Kamera	camera	Die Kamera ist teuer, aber gut.			lernflow
Schatten	shadow	Der Baum wirft einen Schatten.			lernflow
berücksichtigen	to consider	Er berücksichtigte alle Vorschläge.			lernflow
Pferd	horse	Das Pferd galoppierte über die Wiese.			lernflow
begegnen	to meet	Er begegnete ihr auf der Straße.			lernflow
Zugang	access	Der Zugang zum Gebäude ist gesperrt.			lernflow
elf	eleven	Elf Spieler stehen auf dem Feld.			lernflow
Suche	search	Die Suche nach Antworten ging weiter.			lernflow
doppelt	double	Er bestellte einen doppelten Espresso.			lernflow
festlegen	to determine	Sie haben das Datum festgelegt.			lernflow
österreichisch	Austrian	Das österreichische Essen schmeckt gut.			lernflow
sodass	so that	Er arbeitet, sodass er Geld verdient.			lernflow
Tatsache	fact	Die Tatsache wurde lange ignoriert.			lernflow
Alkohol	alcohol	Alkohol wird bei der Feier serviert.			lernflow
informieren	to inform	Er informiert die Öffentlichkeit.			lernflow
vermuten	to assume	Sie vermuteten das Schlimmste.			lernflow
zufrieden	satisfied	Er ist zufrieden mit der Arbeit.			lernflow
reißen	to tear	Der Faden reißt unter der Last.			lernflow
dahin	there	Er ging dahin, wo es ruhig war.			lernflow
solange	as long as	Solange es regnet, bleiben wir im Haus.			lernflow
Wissenschaftler	scholar	Der Wissenschaftler forscht viel.			lernflow
Kommunikation	communication	Die Kommunikation im Team verlief gut.			lernflow
Steuer	steering wheel	Er hält das Steuer fest in der Hand.			lernflow
angeblich	alleged	Das angebliche Angebot wurde abgelehnt.			lernflow
günstig	cheap	Die Wohnung war überraschend günstig.			lernflow
Dezember	December	Dezember ist ein kalter Monat.			lernflow
Flughafen	airport	Der Flughafen ist nachts weniger belebt.			lernflow
Krankenhaus	hospital	Das Krankenhaus ist gut ausgestattet.			lernflow
wenden	to turn around	Er wendet das Auto auf der engen Straße.			lernflow
türkisch	Turkish	Der türkische Basar ist sehr lebhaft.			lernflow
Gegner	opponent	Der Gegner gibt sich nicht geschlagen.			lernflow
Leser	reader	Der Leser versteht den Text leicht.			lernflow
VWL	economics	Die VWL beschäftigt sich mit Märkten.			lernflow
Handel	trade	Der Handel zwischen Ländern wächst.			lernflow
Kenntnis	knowledge	Sie hat gute Kenntnisse in Mathematik.			lernflow
sichtbar	visible	Der Fortschritt war deutlich sichtbar.			lernflow
zulassen	to allow	Sie ließen die Schüler früher gehen.			lernflow
Mark	Deutschmark	Die Mark war früher die Währung.			lernflow
vorsehen	to look around	Das Gesetz sieht neue Maßnahmen vor.			lernflow
Schwierigkeit	difficulty	Die Schwierigkeit liegt im Detail.			lernflow
wahrnehmen	to perceive	Er hat die Gefahr zu spät wahrgenommen.			lernflow
hinweisen	to point to	Das Schild weist auf die Gefahr hin.			lernflow
Juli	July	Im Juli machen viele Leute Urlaub.			lernflow
Signal	signal	Das Signal leuchtete plötzlich auf.			lernflow
kontrollieren	to check	Die Polizei kontrolliert den Verkehr.			lernflow
sowieso	anyway	Es wird sowieso nicht funktionieren.			lernflow
Bauer	farmer	Der Bauer erntet das Getreide.			lernflow
Kurs	course	Der Sprachkurs begann letzten Montag.			lernflow
einst	once	Einst war er ein berühmter Künstler.			lernflow
Service	service	Der Service verbessert sich ständig.			lernflow
sprachlich	linguistic	Er zeigte sprachlich großes Talent.			lernflow
bisherig	so far	Die bisherige Lösung war unzureichend.			lernflow
Fahrer	driver	Der Fahrer verlor die Kontrolle.			lernflow
traditionell	traditional	Das traditionelle Fest bringt Freude.			lernflow
weinen	to cry	Er weint oft bei traurigen Filmen.			lernflow
genießen	to enjoy	Er genießt den Sonnenuntergang am Meer.			lernflow
Dienst	service	Der Dienst begann um acht Uhr morgens.			lernflow
Lager	camp	Das Lager war groß und gut organisiert.			lernflow
grau	gray	Der graue Himmel versprach Regen.			lernflow
anhand	on the basis of	Anhand der Daten analysieren wir.			lernflow
Bus	bus	Der Bus kommt täglich um acht Uhr.			lernflow
Franken	(Swiss) franc	Der Preis betrug zwanzig Franken.			lernflow
Kategorie	category	Die Kategorie war schwer zuzuordnen.			lernflow
nett	nice	Die Nachbarn sind immer sehr nett.			lernflow
freundlich	kind	Das Personal war sehr freundlich zu uns.			lernflow
perfekt	perfect	Das Timing war einfach perfekt.			lernflow
reich	rich	Er wurde durch harte Arbeit reich.			lernflow
Fahrt	drive	Die Fahrt dauerte drei Stunden.			lernflow
Urlaub	vacation	Der Urlaub beginnt nächste Woche.			lernflow
ausländisch	foreign	Er spricht viele ausländische Sprachen.			lernflow
Instrument	instrument	Das Instrument wurde gestimmt.			lernflow
fern	far	Das ferne Land lockt Abenteurer an.			lernflow
Gegend	area	Die Gegend ist bekannt für ihre Weine.			lernflow
verstecken	to hide	Er versteckte den Schlüssel im Garten.			lernflow
Feuer	fire	Das Feuer brennt lodernd im Kamin.			lernflow
bemühen	to make an effort	Er bemüht sich um eine Lösung.			lernflow
Verständnis	understanding	Das Verständnis war schnell da.			lernflow
AfD	AfD	Die AfD schnitt in der Wahl gut ab.			lernflow
Bakterie	bacterium	Die Bakterie vermehrt sich schnell.			lernflow
tauchen	to dive	Die Ente tauchte plötzlich ab.			lernflow
Konsequenz	consequence	Die Konsequenz war unvermeidlich.			lernflow
schuld	guilty	Er fühlt sich schuld am Unfall.			lernflow
Mehrheit	majority	Die Mehrheit stimmte für den Vorschlag.			lernflow
anhaben	to wear	Heute habe ich einen Mantel an.			lernflow
Bestimmung	regulation	Die Bestimmung war klar definiert.			lernflow
vermeiden	to avoid	Er vermeidet Konflikte, wo er kann.			lernflow
ehrlich	honest	Er ist immer ehrlich zu seinen Freunden.			lernflow
beachten	to pay attention	Er hat die Warnschilder nicht beachtet.			lernflow
statistisch	statistical	Die statistische Analyse ergab Trends.			lernflow
Hals	neck	Der Hals schmerzte seit Tagen.			lernflow
durchsetzen	to carry through	Er setzte seinen Willen schnell durch.			lernflow
italienisch	Italian	Das Essen schmeckt italienisch.			lernflow
Scheiße	crap	Die Scheiße traf den Ventilator.			lernflow
Telefon	telephone	Das Telefon klingelt ununterbrochen.			lernflow
Herbst	autumn	Der Herbst bringt kühles Wetter.			lernflow
Ausstellung	exhibition	Die Ausstellung war gut besucht.			lernflow
Bau	construction	Der Bau des Hauses dauerte ein Jahr.			lernflow
Keller	cellar	Der Keller ist voll mit alten Möbeln.			lernflow
Bürgermeister	mayor	Der Bürgermeister eröffnete das Fest.			lernflow
entlang	along	Wir spazierten den Fluss entlang.			lernflow
Flasche	bottle	Er öffnete die Flasche und trank alles.			lernflow
wunderbar	wonderful	Der Abend war einfach wunderbar.			lernflow
Zweck	purpose	Der Zweck der Reise ist geschäftlich.			lernflow
ehren	to honor	Sie ehrten ihn für seine Verdienste.			lernflow
Verwendung	use	Die Verwendung des Produkts ist einfach.			lernflow
letztlich	in the end	Letztlich zählt nur das Ergebnis.			lernflow
Fläche	area	Die Fläche wurde neu bepflanzt.			lernflow
streichen	to paint	Er strich die Wand mit blauer Farbe.			lernflow
zitieren	to quote	Er zitiert oft aus bekannten Büchern.			lernflow
senken	to sink	Die Regierung hat die Steuern gesenkt.			lernflow
behalten	to keep	Er behält das Geheimnis für sich.			lernflow
gestalten	to shape	Er gestaltete das Plakat kreativ.			lernflow
beweisen	to prove	Er konnte seine Unschuld beweisen.			lernflow
Umgang	dealing	Der Umgang mit ihm ist schwierig.			lernflow
überprüfen	to check	Er überprüft die Daten regelmäßig.			lernflow
Lehrstuhl	professorship	Der Lehrstuhl ist seit Jahren unbesetzt.			lernflow
schenken	to give (as a present)	Er schenkt ihr Blumen zum Geburtstag.			lernflow
Vorschlag	suggestion	Der Vorschlag wurde angenommen.			lernflow
anhalten	to stop	Er hält das Auto an der Ampel an.			lernflow
entfernt	distant	Der entfernte Berg war kaum zu sehen.			lernflow
Leiter	leader	Der Leiter der Abteilung ist kompetent.			lernflow
Parlament	parliament	Das Parlament verabschiedete das Gesetz.			lernflow
stürzen	to fall	Er stürzte beim Skifahren schwer.			lernflow
Waffe	weapon	Die Waffe wurde schnell versteckt.			lernflow
Kriterium	criterion	Das Kriterium war streng definiert.			lernflow
Beifall	applause	Der Beifall erfüllte den ganzen Saal.			lernflow
zerstören	to destroy	Er zerstörte das alte Gebäude komplett.			lernflow
zuhören	to listen	Er hört dem Lehrer aufmerksam zu.			lernflow
ausfallen	to drop out	Der Unterricht fällt heute aus.			lernflow
Weile	while	Nach einer Weile ging er weiter.			lernflow
drängen	to push	Er drängte mich, schneller zu arbeiten.			lernflow
einerseits	on the one hand	Einerseits ist das eine gute Idee.			lernflow
Spannung	suspense	Die Spannung steigt ins Unermessliche.			lernflow
Fortschritt	progress	Der Fortschritt war deutlich sichtbar.			lernflow
Mathematik	mathematics	Die Mathematik ist präzise und logisch.			lernflow
Bad	bath	Das Bad ist frisch renoviert worden.			lernflow
erläutern	to explain	Kannst du das näher erläutern?			lernflow
packen	to pack	Er packt seinen Koffer für die Reise.			lernflow
Großbritannien	Great Britain	Großbritannien verließ die EU.			lernflow
vorsichtig	cautious	Der vorsichtige Fahrer hielt an.			lernflow
anwenden	to apply	Er wendet die Technik erfolgreich an.			lernflow
wild	wild	Der wilde Sturm tobt die ganze Nacht.			lernflow
gesetzlich	legal	Die gesetzliche Regelung wurde geändert.			lernflow
Spitze	tip	Die Spitze des Turms wurde restauriert.			lernflow
Spitzenlast	tip	Die Spitzenlast überforderte das Stromnetz.			lernflow
Gerät	tool	Das Gerät ist einfach zu bedienen.			lernflow
Wille	will	Sein Wille zu gewinnen ist stark.			lernflow
sicherlich	certainly	Sicherlich wird er bald anrufen.			lernflow
weisen	to point	Der Lehrer weist auf den Fehler hin.			lernflow
Tradition	tradition	Die Tradition wurde fortgeführt.			lernflow
brennen	to burn	Das Feuer brennt seit Stunden.			lernflow
freiwillig	voluntary	Freiwillige Helfer arbeiteten hart.			lernflow
umso	the (more ... the)	Je mehr er übt, umso besser wird er.			lernflow
Antrag	application	Der Antrag erhielt breite Zustimmung.			lernflow
investieren	to invest	Er investiert in erneuerbare Energien.			lernflow
bestellen	to order	Er bestellte das Essen für alle.			lernflow
Gelegenheit	opportunity	Das ist eine gute Gelegenheit.			lernflow
Mauer	wall	Die Mauer schützt das alte Haus.			lernflow
stattdessen	instead	Er blieb stattdessen zu Hause.			lernflow
Stuhl	chair	Der Stuhl wackelt auf dem Boden.			lernflow
Ton	sound	Der Ton änderte sich plötzlich.			lernflow
Büro	office	Er arbeitet jeden Tag im Büro.			lernflow
Umwelt	environment	Die Umwelt wird stark belastet.			lernflow
rauchen	to smoke	Er raucht jeden Tag eine Zigarette.			lernflow
Beschreibung	description	Die Beschreibung passt genau zum Bild.			lernflow
Pflanze	plant	Die Pflanze wächst schnell im Licht.			lernflow
Tätigkeit	activity	Die Tätigkeit machte ihm Spaß.			lernflow
Landschaft	landscape	Die Landschaft ist atemberaubend.			lernflow
verweisen	to refer	Er verwies auf die Regeln im Vertrag.			lernflow
Arbeitsplatz	workplace	Der Arbeitsplatz wird modernisiert.			lernflow
erfassen	to determine	Er konnte das Konzept nicht erfassen.			lernflow
Komponente	component	Die Komponente war fehlerhaft.			lernflow
Ion	ion	Das Ion trägt eine elektrische Ladung.			lernflow
Laden	shop	Der Laden schließt um acht Uhr abends.			lernflow
fein	fine	Der feine Sand fühlt sich weich an.			lernflow
Stern	star	Der Stern leuchtet am klaren Himmel.			lernflow
Schuh	shoe	Der Schuh drückt an der Ferse.			lernflow
Knie	knee	Das Knie schmerzt nach dem Sturz.			lernflow
null	zero	Die Temperatur fiel auf null Grad.			lernflow
Schicht	layer	Eine dünne Schicht Staub bedeckte es.			lernflow
unglaublich	incredible	Die Geschichte ist unglaublich.			lernflow
zurück	back	Ich komme morgen zurück nach Hause.			lernflow
Realität	reality	Die Realität übertraf die Erwartungen.			lernflow
sobald	as soon as	Sobald es regnet, bleiben wir.			lernflow
belegen	to occupy	Er belegte den Kurs an der Uni.			lernflow
Fluss	river	Der Fluss fließt ruhig durch die Stadt.			lernflow
Alternative	alternative	Es gibt keine Alternative zum Plan.			lernflow
verpflichten	to obligate	Er ist verpflichtet zu helfen.			lernflow
begrüßen	to greet	Er begrüßt seine Gäste herzlich.			lernflow
Führung	management	Die Führung des Teams war vorbildlich.			lernflow
untere	lower	Das Buch ist auf dem unteren Regal.			lernflow
Handy	mobile phone	Ich habe mein Handy vergessen.			lernflow
Hauptstadt	capital city	Die Hauptstadt war in Aufruhr.			lernflow
Experiment	experiment	Das Experiment verlief wie geplant.			lernflow
Frieden	peace	Der Frieden war endlich erreicht.			lernflow
Verlauf	course	Der Verlauf der Straße war kurvig.			lernflow
Potenzial	potential	Das Potenzial des Projekts ist enorm.			lernflow
Verlag	publishing company	Der Verlag veröffentlicht Bücher.			lernflow
Ministerpräsident	governor	Der Ministerpräsident spricht.			lernflow
Vogel	bird	Der Vogel flog hoch in den Himmel.			lernflow
beschränken	to restrict	Er beschränkte die Zugänge strikt.			lernflow
Branche	sector	Die Branche wächst aktuell sehr stark.			lernflow
Schauspieler	actor	Der Schauspieler gewann einen Preis.			lernflow
vorschlagen	to suggest	Er schlug vor, früher zu gehen.			lernflow
beinahe	almost	Er hätte beinahe den Zug verpasst.			lernflow
jährlich	annual	Das jährliche Fest zog viele an.			lernflow
Botschaft	message	Die Botschaft wurde deutlich vermittelt.			lernflow
Alltag	workday	Der Alltag kehrte schnell zurück.			lernflow
Umsatz	turnover	Der Umsatz stieg im letzten Quartal.			lernflow
Verband	association	Der Verband muss gewechselt werden.			lernflow
betreten	to enter	Er betrat den Raum ohne zu zögern.			lernflow
Regelung	regulation	Die Regelung wurde pünktlich umgesetzt.			lernflow
teilnehmen	to take part	Sie hat am Marathon teilgenommen.			lernflow
überwiegen	to outweigh	Die Vorteile überwiegen die Nachteile.			lernflow
bedingen	to cause	Die Verzögerung hat das Problem bedingt.			lernflow
Gestalt	shape	Die Gestalt verschwand im Nebel.			lernflow
zukommen	to come toward	Das Auto kam schnell auf uns zu.			lernflow
ablaufen	to run out	Der Vertrag läuft Ende des Jahres ab.			lernflow
Minister	minister	Der Minister spricht im Parlament.			lernflow
Fahrzeug	vehicle	Das Fahrzeug parkt direkt vor dem Haus.			lernflow
fließen	to flow	Der Fluss fließt ruhig durch das Tal.			lernflow
gemäß	according to	Gemäß den Regeln ist es erlaubt.			lernflow
Vorwurf	reproach	Der Vorwurf gegen ihn war unbegründet.			lernflow
erforderlich	required	Die Genehmigung ist erforderlich.			lernflow
Haltung	posture	Seine Haltung war immer aufrecht.			lernflow
Schriftsteller	writer	Der Schriftsteller schreibt Romane.			lernflow
Stimmung	mood	Die Stimmung des Teams war optimistisch.			lernflow
zufällig	accidental	Der zufällige Fund ändert das Projekt.			lernflow
enorm	enormous	Der Aufwand für das Projekt war enorm.			lernflow
Fach	compartment	Das Fach war sein Lieblingsbereich.			lernflow
begrenzen	to limit	Wir müssen die Ausgaben begrenzen.			lernflow
Lied	song	Das Lied bleibt im Kopf hängen.			lernflow
Nation	nation	Die Nation feierte ihre Unabhängigkeit.			lernflow
Verhandlung	negotiation	Die Verhandlung beginnt morgen.			lernflow
Wein	wine	Der Wein schmeckt ausgezeichnet.			lernflow
Auflage	edition	Die neue Auflage erschien gestern.			lernflow
billig	cheap	Das Material war zwar billig, aber gut.			lernflow
dünn	thin	Das dünne Papier reißt schnell.			lernflow
achten	to respect	Man muss auf die Details achten.			lernflow
Amerikaner	American	Der Amerikaner spricht Englisch.			lernflow
Anbieter	supplier	Der Anbieter wurde gewechselt.			lernflow
Industrie	industry	Die Industrie boomt in dieser Region.			lernflow
Spanien	Spain	Spanien ist ein beliebtes Reiseziel.			lernflow
Jude	Jew	Der Jude erzählte uns seine Geschichte.			lernflow
Vorgang	procedure	Der Vorgang dauerte länger als erwartet.			lernflow
ausgeben	to spend	Er gibt viel Geld für Bücher aus.			lernflow
Meister	master	Der Meister lehrt seine Schüler gut.			lernflow
umdrehen	to turn over	Er drehte das Bild vorsichtig um.			lernflow
weitgehend	extensive	Die weitgehende Ruhe war angenehm.			lernflow
traurig	sad	Er war traurig über die Nachricht.			lernflow
Aufmerksamkeit	attention	Er bekam sofort volle Aufmerksamkeit.			lernflow
Berechnung	calculation	Die Berechnung führt zum Ergebnis.			lernflow
gegenseitig	mutual	Sie hatten gegenseitigen Respekt.			lernflow
kurzfristig	at short notice	Die kurzfristige Planung bringt Stress.			lernflow
Stufe	step	Die Stufe ist hoch, sei vorsichtig.			lernflow
Urteil	sentence	Das Urteil wurde heute verkündet.			lernflow
primär	primary	Die primäre Aufgabe ist erledigt.			lernflow
Schnee	snow	Der Schnee bedeckt die Straßen.			lernflow
vollkommen	complete	Das Projekt ist nun vollkommen.			lernflow
England	England	England liegt im Nordwesten Europas.			lernflow
massiv	solid	Das massive Tor öffnete sich langsam.			lernflow
sämtlich	all	Sämtliche Tickets sind ausverkauft.			lernflow
übersetzen	to translate	Sie übersetzt das Buch ins Deutsche.			lernflow
dringend	urgent	Ein dringender Appell wurde gemacht.			lernflow
verursachen	to cause	Der Fehler verursacht Probleme.			lernflow
Konkurrenz	competition	Die Konkurrenz war hart, aber fair.			lernflow
Muskel	muscle	Der Muskel am Bein schmerzt stark.			lernflow
Test	test	Der Test war schwieriger als erwartet.			lernflow
Süden	south	Der Süden lockt mit warmem Wetter.			lernflow
super	super	Das neue Restaurant ist wirklich super!			lernflow
ökonomisch	economic	Das Land hat ökonomische Probleme.			lernflow
Erzählung	narration	Die Erzählung fesselt die Zuhörer.			lernflow
Initiative	initiative	Die Initiative kam von den Mitarbeitern.			lernflow
Flugzeug	airplane	Das Flugzeug hob pünktlich ab.			lernflow
DNA	DNA	Die DNA-Analyse brachte Klarheit.			lernflow
Flüssigkeit	liquid	Die Flüssigkeit fließt aus dem Glas.			lernflow
Geburtstag	birthday	Mein Geburtstag wird groß gefeiert.			lernflow
Kleid	dress	Das Kleid steht ihr wirklich gut.			lernflow
zeitlich	in time	Alles wurde zeitlich erledigt.			lernflow
Ball	ball	Der Ball ist über den Zaun geflogen.			lernflow
Brust	breast	Die Brust hebt sich beim Atmen.			lernflow
elektronisch	electronic	Die elektronische Musik füllte den Raum.			lernflow
verabschieden	to say goodbye	Wir haben uns herzlich verabschiedet.			lernflow
ausdrücken	to express	Er drückte seine Gefühle deutlich aus.			lernflow
Detail	detail	Jedes Detail des Plans wurde bedacht.			lernflow
demokratisch	democratic	Das Land hat ein demokratisches System.			lernflow
Variable	variable	Die Variable beeinflusst das Ergebnis.			lernflow
Fleisch	meat	Das Fleisch war zart und saftig.			lernflow
körperlich	physical	Körperliche Bewegung ist wichtig.			lernflow
Liste	list	Die Liste der Teilnehmer ist lang.			lernflow
träumen	to dream	Er träumt von einer besseren Welt.			lernflow
Volumen	volume	Das Volumen des Pakets ist groß.			lernflow
zugeben	to admit	Er musste endlich seinen Fehler zugeben.			lernflow
ah	ah	Ah, jetzt verstehe ich den Plan.			lernflow
Drittel	third	Ein Drittel der Schüler fehlt.			lernflow
akzeptieren	to accept	Er akzeptiert die Entscheidung.			lernflow
endgültig	final	Die endgültige Antwort brachte Klarheit.			lernflow
ewig	eternal	Die ewige Freundschaft übersteht alles.			lernflow
Perspektive	perspective	Die Perspektive änderte sich schnell.			lernflow
Restaurant	restaurant	Das Restaurant bot köstliche Speisen an.			lernflow
wandern	to (go on a) walk or hike	Sie sind durch die Berge gewandert.			lernflow
Tasche	pocket	Sie packte die Tasche für die Reise.			lernflow
vornehmen	to plan	Er nahm sich vor, mehr zu lesen.			lernflow
Beamte	official	Der Beamte kontrollierte die Papiere.			lernflow
orientieren	to orient	Er orientiert sich nach Süden.			lernflow
schmal	narrow	Die schmale Gasse führt zum Marktplatz.			lernflow
Streit	argument	Der Streit eskalierte schnell.			lernflow
spannend	exciting	Der Film gestern war wirklich spannend.			lernflow
wohin	where	Wohin gehst du jetzt so schnell?			lernflow
Dach	roof	Das Dach des Hauses wurde repariert.			lernflow
Karriere	career	Seine Karriere verlief steil nach oben.			lernflow
regeln	to control	Das Ampelsystem regelt den Verkehr.			lernflow
insofern	as far as that goes	Insofern ist der Plan gelungen.			lernflow
Zigarette	cigarette	Die Zigarette liegt auf dem Tisch.			lernflow
bunt	colorful	Der Garten ist voller bunter Blumen.			lernflow
Falle	trap	Die Falle wurde geschickt gestellt.			lernflow
verbreiten	to spread	Das Virus verbreitet sich schnell.			lernflow
Auswirkung	effect	Die Auswirkung war sofort spürbar.			lernflow
einander	each other	Sie haben sich ineinander verliebt.			lernflow
weshalb	why	Weshalb bist du heute so still?			lernflow
Unterricht	instruction	Der Unterricht beginnt um neun Uhr.			lernflow
Bedürfnis	need	Das Bedürfnis nach Ruhe wächst.			lernflow
Niveau	level	Das Niveau steigt mit der Übung.			lernflow
Tante	aunt	Meine Tante besuchte uns am Wochenende.			lernflow
Prüfung	examination	Er bestand die Prüfung mit guten Noten.			lernflow
mitbringen	to bring	Er bringt Kuchen zur Party mit.			lernflow
seltsam	strange	Er fand die Situation seltsam.			lernflow
Gen	gene	Das Gen beeinflusst die Haarfarbe.			lernflow
engagieren	to hire	Sie haben einen neuen Manager engagiert.			lernflow
Onkel	uncle	Mein Onkel besucht uns jedes Wochenende.			lernflow
soweit	as far as	Soweit ich weiß, kommt er nicht.			lernflow
mächtig	powerful	Der Fluss ist nach dem Regen mächtig.			lernflow
ausgerechnet	of all people	Ausgerechnet jetzt fehlt mir die Zeit.			lernflow
zweimal	twice	Er hat das Spiel schon zweimal gesehen.			lernflow
Störung	disturbance	Die Störung wurde schnell behoben.			lernflow
Aktion	action	Die Aktion begann früh am Morgen.			lernflow
künstlich	artificial	Die Blumen in der Vase sind künstlich.			lernflow
Auseinandersetzung	argument	Die Auseinandersetzung endete friedlich.			lernflow
pflegen	to care	Er pflegt seinen kranken Vater.			lernflow
Ausgabe	distribution	Die Ausgabe wurde eingestellt.			lernflow
online	online	Das Buch kann man online bestellen.			lernflow
ableiten	to derive	Er leitet die Regeln aus dem Text ab.			lernflow
etc.	etc.	Er kaufte Äpfel, Bananen, Orangen, etc.			lernflow
leuchten	to shine	Die Lampe leuchtet hell im Dunkeln.			lernflow
Anlage	facility	Die Anlage wurde modernisiert.			lernflow
erweitern	to widen	Er erweiterte sein Wissen durch Bücher.			lernflow
erweisen	to prove	Es hat sich als wahr erwiesen.			lernflow
Gesundheit	health	Die Gesundheit ist das wichtigste Gut.			lernflow
zutreffen	to be correct	Diese Beschreibung trifft genau zu.			lernflow
aufführen	to perform	Das Theater führt ein Stück auf.			lernflow
Kandidat	candidate	Der Kandidat stellte sich vor.			lernflow
profitieren	to profit	Er profitiert von den neuen Regelungen.			lernflow
Rechnung	bill	Die Rechnung wurde per Post zugestellt.			lernflow
Übergang	crossing	Der Übergang war schwer, aber nötig.			lernflow
