#separator:tab
#html:false
#tags column:6
#deck:German Top 3000
Reihe	row	Sie sitzt in der ersten Reihe.			lernflow
Natur	nature	Er studiert die Natur der Pflanzen.			lernflow
rechnen	to calculate	Wir haben die Kosten genau gerechnet.			lernflow
bloß	bare	Das bloße Versprechen reichte nicht aus.			lernflow
notwendig	necessary	Es war notwendig, den Plan zu ändern.			lernflow
entdecken	to discover	Er entdeckte eine neue Insel im Meer.			lernflow
dauern	to last	Das Gespräch dauert länger als erwartet.			lernflow
wirtschaftlich	economic	Die wirtschaftliche Lage ist angespannt.			lernflow
privat	private	Das Gespräch bleibt streng privat.			lernflow
modern	modern	Sie lebt in einer modernen Wohnung.			lernflow
Haar	hair	Das Haar glänzte im Sonnenlicht.			lernflow
deswegen	therefore	Er ist müde, deswegen schläft er.			lernflow
spüren	to sense	Er spürte die Sonne auf der Haut.			lernflow
unabhängig	independent	Sie ist finanziell unabhängig.			lernflow
Rahmen	frame	Der Rahmen passt gut zum Bild.			lernflow
übrigens	by the way	Übrigens, hast du die E-Mail bekommen?			lernflow
Einheit	unity	Die Einheit stärkt die Gruppe.			lernflow
überall	everywhere	Überall lagen verstreute Blätter.			lernflow
feststellen	to establish	Der Arzt stellte die Diagnose fest.			lernflow
Stoff	material	Der Stoff liegt weich in der Hand.			lernflow
Rede	speech	Der Präsident hielt eine lange Rede.			lernflow
unterstützen	to support	Er unterstützt seine Familie tatkräftig.			lernflow
chemisch	chemical	Die chemische Reaktion verläuft schnell.			lernflow
schlimm	bad	Es war nicht so schlimm, wie gedacht.			lernflow
Schweiz	Switzerland	Die Schweiz ist bekannt für Käse.			lernflow
irgendwann	sometime	Irgendwann wird er es verstehen.			lernflow
Geschäft	business	Das Geschäft schließt um 18 Uhr.			lernflow
weder	neither ... nor	Er trank weder Kaffee noch Tee.			lernflow
Anteil	share	Der Anteil am Gewinn ist hoch.			lernflow
Angabe	information	Die Angabe war in dem Bericht enthalten.			lernflow
Team	team	Das Team arbeitet effizient zusammen.			lernflow
außer	except	Außer ihm war niemand zu sehen.			lernflow
Sommer	summer	Der Sommer war heiß und trocken.			lernflow
Hotel	hotel	Das Hotel liegt direkt am Strand.			lernflow
eins	one	Ich zählte langsam von eins bis zehn.			lernflow
Alter	age	Das Alter spielte keine Rolle.			lernflow
Sicherheit	security	Die Sicherheit hat oberste Priorität.			lernflow
SPD	SPD	Die SPD plant eine neue Reform.			lernflow
niedrig	low	Der Preis war erstaunlich niedrig.			lernflow
ständig	constant	Die ständige Ablenkung stört die Arbeit.			lernflow
Einsatz	insert	Der Einsatz dieser Software ist einfach.			lernflow
Einsatzgruppe	Einsatzgruppe	Die Nazi-Einsatzgruppen ermorderten Juden.			lernflow
liefern	to deliver	Er liefert die Ware pünktlich.			lernflow
betonen	to stress	Er betonte den wichtigen Punkt.			lernflow
Erde	earth	Die Erde dreht sich um die Sonne.			lernflow
Studie	study	Die Studie liefert neue Erkenntnisse.			lernflow
vorne	at/to the front	Er stand ganz vorne in der Schlange.			lernflow
rechte	right	Der rechte Schuh passt perfekt.			lernflow
Meinung	opinion	Die Meinung der Experten ist geteilt.			lernflow
drehen	to turn	Er dreht den Schlüssel im Schloss.			lernflow
Künstler	artist	Der Künstler stellte seine Werke aus.			lernflow
aktiv	active	Er bleibt auch im Alter aktiv.			lernflow
Versuch	attempt	Der Versuch gelang beim ersten Mal.			lernflow
somit	consequently	Die Arbeit ist fertig, somit gehen wir.			lernflow
bezahlen	to pay	Er bezahlt das Essen an der Kasse.			lernflow
Eigenschaft	quality	Ehrlichkeit ist eine gute Eigenschaft.			lernflow
längst	long since	Das Problem ist längst gelöst.			lernflow
Methode	method	Die Methode erwies sich als effektiv.			lernflow
Ordnung	order	Die Ordnung muss eingehalten werden.			lernflow
Russland	Russia	Russland ist das größte Land der Welt.			lernflow
Wahl	choice	Die Wahl bestimmt die Zukunft.			lernflow
daraus	from it	Er hat eine Geschichte daraus gemacht.			lernflow
erfüllen	to grant	Er erfüllt alle Anforderungen.			lernflow
Mama	mommy	Die Mama kocht das Abendessen.			lernflow
Region	region	Diese Region ist für ihren Wein bekannt.			lernflow
Sonntag	Sunday	Am Sonntag gehen wir spazieren.			lernflow
Internet	internet	Das Internet hat die Welt verändert.			lernflow
Nummer	number	Die Nummer wurde falsch gewählt.			lernflow
Lächeln	smile	Sein Lächeln war sehr herzlich.			lernflow
genauso	just as	Er ist genauso klug wie sein Bruder.			lernflow
überzeugen	to convince	Er überzeugt durch gute Argumente.			lernflow
interessant	interesting	Das Buch ist wirklich interessant.			lernflow
menschlich	human	Es ist menschlich, Fehler zu machen.			lernflow
Elektron	electron	Das Elektron ist negativ geladen.			lernflow
Frankreich	France	Frankreich liegt in Westeuropa.			lernflow
Freiheit	freedom	Er genießt die Freiheit zu reisen.			lernflow
speziell	special	Ich habe einen speziellen Wunsch.			lernflow
französisch	French	Er liest gerne französische Romane.			lernflow
negativ	negative	Der Test zeigte ein negatives Ergebnis.			lernflow
zentral	central	Das Büro ist im zentralen Gebäude.			lernflow
Ebene	plane	Die Ebene war flach und endlos weit.			lernflow
besuchen	to visit	Er besuchte seine Eltern am Wochenende.			lernflow
gestern	yesterday	Gestern besuchte ich meine Oma.			lernflow
Spieler	player	Der Spieler traf das entscheidende Tor.			lernflow
absolut	absolute(ly)	Das ist absolut nicht mein Geschmack.			lernflow
fliegen	to fly	Der Vogel fliegt in den Süden.			lernflow
Hund	dog	Der Hund bellte laut vor Freude.			lernflow
antworten	to answer	Er antwortete auf die Frage schnell.			lernflow
weiterhin	still	Er geht weiterhin jeden Tag joggen.			lernflow
Wand	wall	Die Wand wurde frisch gestrichen.			lernflow
rechts	on/to the right	Das Auto steht rechts auf der Straße.			lernflow
konkret	concrete	Hast du eine konkrete Idee dazu?			lernflow
russisch	Russian	Er studiert russische Geschichte.			lernflow
zahlen	to pay	Ich muss noch die Rechnung zahlen.			lernflow
zugleich	both	Er ist zugleich klug und witzig.			lernflow
Feld	field	Das Feld ist bereit für die Ernte.			lernflow
verdienen	to earn	Er verdient gut in seinem neuen Job.			lernflow
amerikanisch	American	Ich liebe amerikanisches Fast Food.			lernflow
Sekunde	second	Jede Sekunde zählt bei diesem Spiel.			lernflow
Brief	letter	Der Brief lag geöffnet auf dem Tisch.			lernflow
Mitglied	member	Jedes Mitglied hat Stimmrecht.			lernflow
praktisch	practical	Die Tasche ist praktisch für den Alltag.			lernflow
Gefahr	danger	Die Gefahr ist nicht zu unterschätzen.			lernflow
binden	to tie	Sie hat das Band schön gebunden.			lernflow
weltweit	worldwide	Die weltweite Nachfrage wächst schnell.			lernflow
Liebe	love	Die Liebe wächst mit der Zeit.			lernflow
Beginn	beginning	Der Beginn der Feier verzögerte sich.			lernflow
China	China	China hat eine lange Geschichte.			lernflow
breit	wide	Er trägt eine breite Krawatte.			lernflow
draußen	outside	Draußen regnete es den ganzen Tag.			lernflow
Wirkung	effect	Die Musik hat eine entspannende Wirkung.			lernflow
Bildung	education	Bildung ist der Schlüssel zum Erfolg.			lernflow
Blut	blood	Das Blut fließt schnell durch die Adern.			lernflow
Meer	sea	Das Meer rauschte leise im Hintergrund.			lernflow
Anzahl	number	Die Anzahl der Gäste war überschaubar.			lernflow
Veränderung	change	Die Veränderung der Pläne war plötzlich.			lernflow
durchaus	absolutely	Er ist durchaus in der Lage, das zu tun.			lernflow
Mund	mouth	Er öffnete den Mund, um etwas zu sagen.			lernflow
berechnen	to calculate	Er berechnet die Kosten für das Projekt.			lernflow
betragen	to amount	Die Rechnung beträgt genau hundert Euro.			lernflow
fremd	foreign	Dieses Land ist mir völlig fremd.			lernflow
Untersuchung	examination	Die Untersuchung des Vorfalls dauert an.			lernflow
Fehler	mistake	Der Fehler im System wurde behoben.			lernflow
mittlerweile	in the meantime	Das Wetter ändert sich mittlerweile.			lernflow
aufbauen	to build (up)	Er baut ein Geschäft in der Stadt auf.			lernflow
Sonne	sun	Die Sonne geht um 18 Uhr unter.			lernflow
Prinzip	principle	Unser Prinzip ist: Weniger ist mehr.			lernflow
vorher	earlier	Er hat alles vorher vorbereitet.			lernflow
Kampf	fight	Der Kampf dauerte mehrere Stunden.			lernflow
Verfügung	disposal	Die Mittel stehen zur freien Verfügung.			lernflow
feiern	to celebrate	Wir feiern heute meinen Geburtstag.			lernflow
Programm	program	Das Programm läuft ohne Fehler.			lernflow
linke	left	Der linke Schuh drückt ein wenig.			lernflow
Einfluss	influence	Sein Einfluss wuchs mit der Zeit.			lernflow
Temperatur	temperature	Die Temperatur sinkt nachts deutlich ab.			lernflow
leer	empty	Die Straße war nachts völlig leer.			lernflow
mitteilen	to inform	Sie teilte uns ihre Entscheidung mit.			lernflow
Verfahren	method	Das Verfahren wurde gründlich getestet.			lernflow
danke	thanks	Danke für deine große Hilfe heute!			lernflow
beziehen	to refer	Sie bezog sich auf den Bericht.			lernflow
verlangen	to request	Er hat eine Erklärung von ihr verlangt.			lernflow
zuerst	first	Zuerst machen wir die Hausaufgaben.			lernflow
Analyse	analysis	Die Analyse ergab wichtige Erkenntnisse.			lernflow
klassisch	classical	Er spielt gern klassische Musik.			lernflow
ehemalig	former	Mein ehemaliger Lehrer war sehr nett.			lernflow
Bein	leg	Er hat sich das Bein gebrochen.			lernflow
Glas	glass	Das Glas ist mir aus der Hand gefallen.			lernflow
untersuchen	to examine	Der Arzt untersucht den Patienten.			lernflow
kalt	cold	Das Wasser fühlt sich kalt an.			lernflow
Sorge	worry	Ihre Sorge um ihn wuchs jeden Tag.			lernflow
Himmel	sky	Der Himmel klarte auf nach dem Sturm.			lernflow
künftig	future	Unsere künftigen Pläne sind geheim.			lernflow
national	national	Nationale Events ziehen Touristen an.			lernflow
Kirche	church	Die Kirche steht mitten im Dorf.			lernflow
links	on/to the left	Links vom Gebäude liegt ein Park.			lernflow
CDU	CDU	Die CDU gewann bei den Wahlen.			lernflow
bislang	up to now	Bislang gab es keine Beschwerden.			lernflow
messen	to measure	Er misst die genaue Länge des Tisches.			lernflow
lieb	dear	Das Kind war zu den Tieren lieb.			lernflow
unbedingt	absolutely	Ich muss das unbedingt erledigen.			lernflow
Verein	association	Der Verein hat viele Mitglieder.			lernflow
Atom	atom	Das Atom bildet die Basis aller Materie.			lernflow
historisch	historical	Die Stadt hat historische Gebäude.			lernflow
sinken	to sink	Das Schiff ist langsam gesunken.			lernflow
Vorstellung	idea	Ihre Vorstellung von Erfolg ist naiv.			lernflow
entscheidend	decisive	Das Tor war entscheidend für den Sieg.			lernflow
teilen	to divide	Kannst du den Kuchen mit mir teilen?			lernflow
Typ	type	Er ist definitiv nicht mein Typ.			lernflow
stammen	to come (from)	Das Rezept stammt aus Großmutters Kochbuch.			lernflow
wissenschaftlich	scientific	Der wissenschaftliche Ansatz half uns.			lernflow
wieso	why	Wieso hast du das nicht früher gesagt?			lernflow
Faktor	factor	Der Faktor Zeit spielt eine große Rolle.			lernflow
Bindung	relationship	Gute Bindungen fördern das Arbeitsklima.			lernflow
Literatur	literature	Die Literatur begeistert viele Leser.			lernflow
überraschen	to surprise	Das Ergebnis überraschte das Team nicht.			lernflow
bestätigen	to confirm	Die Ergebnisse bestätigen die Theorie.			lernflow
bewusst	conscious	Er ist sich der Risiken bewusst.			lernflow
Abschnitt	section	Lesen Sie bitte den nächsten Abschnitt.			lernflow
Nähe	vicinity	Die Nähe zum Zentrum ist sehr praktisch.			lernflow
zahlreich	numerous	Es gab zahlreiche Beschwerden.			lernflow
medizinisch	medical	Die medizinische Hilfe rettet Leben.			lernflow
übrig	remaining	Nichts bleibt mehr übrig für später.			lernflow
Türkei	Turkey	Die Türkei liegt teils in Asien.			lernflow
Produktion	production	Die Produktion wurde sofort gestoppt.			lernflow
drücken	to press	Er drückt den Knopf an der Maschine.			lernflow
drohen	to threaten	Er drohte ihm mit Konsequenzen.			lernflow
Linie	line	Die Linie trennt zwei Gebiete.			lernflow
Gas	gas	Das Gas strömte aus der Leitung.			lernflow
schicken	to send	Wir haben das Paket gestern geschickt.			lernflow
Hälfte	half	Die Hälfte der Arbeit ist geschafft.			lernflow
Kontakt	contact	Ich habe keinen Kontakt mehr zu ihm.			lernflow
Interview	interview	Das Interview verlief sehr gut.			lernflow
reisen	to travel	Er reist gerne in ferne Länder.			lernflow
Berg	hill	Der Berg ragt majestätisch auf.			lernflow
irgendwo	somewhere	Das Buch liegt irgendwo im Haus.			lernflow
trennen	to separate	Sie trennte das Papier vom Plastik.			lernflow
benötigen	to require	Das Projekt benötigt mehr Ressourcen.			lernflow
Erinnerung	memory	Die Erinnerung bleibt lebendig.			lernflow
verhindern	to prevent	Das Wetter verhindert den Ausflug.			lernflow
Sicht	view	Die Sicht war heute Morgen schlecht.			lernflow
Dollar	dollar	Der Dollar hat heute an Wert gewonnen.			lernflow
leiden	to suffer	Er leidet unter starken Kopfschmerzen.			lernflow
Anspruch	claim	Er hat einen Anspruch auf Entschädigung.			lernflow
Position	position	Die Position des Stuhls ist festgelegt.			lernflow
Sport	sport	Sport macht Spaß und hält fit.			lernflow
BGB	civil code	Das BGB regelt zivile Angelegenheiten.			lernflow
Nachfrage	demand	Die Nachfrage nach Tickets ist hoch.			lernflow
blau	blue	Das Meer leuchtet blau in der Sonne.			lernflow
anschauen	to look at	Er schaute sich das Bild genau an.			lernflow
teuer	expensive	Der Schmuck war unglaublich teuer.			lernflow
Medien	media	Die Medien berichten live vom Ort.			lernflow
richten	to direct	Er richtet den Blick nach vorn.			lernflow
Institut	institute	Das Institut forscht intensiv.			lernflow
Plan	plan	Der Plan wurde sorgfältig ausgearbeitet.			lernflow
immerhin	after all	Immerhin haben wir es versucht.			lernflow
Tor	gate	Das Tor fiel in der letzten Minute.			lernflow
Betrieb	business	Der Betrieb läuft reibungslos.			lernflow
komplex	complex	Die Situation wird immer komplexer.			lernflow
Dorf	village	Das Dorf liegt idyllisch am See.			lernflow
eignen	to be suitable	Das Buch eignet sich für Anfänger.			lernflow
Klasse	class	Die Klasse schreibt einen Test.			lernflow
eingehen	to address	Er ging auf das Angebot nicht ein.			lernflow
erlauben	to allow	Sie haben ihm erlaubt zu bleiben.			lernflow
treiben	to drive	Der Wind treibt die Wolken vor sich her.			lernflow
aufstehen	to stand up	Er steht jeden Morgen früh auf.			lernflow
Absatz	section	Dieser Absatz muss überarbeitet werden.			lernflow
unterwegs	on the way	Er ist gerade unterwegs zur Arbeit.			lernflow
Vertrag	contract	Der Vertrag wurde gestern unterzeichnet.			lernflow
Ausdruck	term	Der Ausdruck passt perfekt zum Text.			lernflow
geraten	to get into	Er geriet in große Schwierigkeiten.			lernflow
toll	great	Der Ausflug zum See war wirklich toll.			lernflow
Schweigen	silence	Das Schweigen wurde unangenehm.			lernflow
Schwester	sister	Die Schwester kochte das Essen.			lernflow
Chef	head	Der Chef lobte seine Mitarbeiter.			lernflow
greifen	to take hold of	Er greift nach dem letzten Stück Kuchen.			lernflow
Risiko	risk	Das Risiko wuchs mit der Zeit.			lernflow
schwach	weak	Er fühlt sich heute sehr schwach.			lernflow
Tabelle	table	Die Tabelle zeigt die Ergebnisse.			lernflow
ermöglichen	to enable	Die Technologie ermöglicht schnelles Lernen.			lernflow
Freitag	Friday	Freitag ist mein Lieblingstag.			lernflow
Hinweis	instruction	Der Hinweis war sehr hilfreich.			lernflow
Vorteil	advantage	Der Vorteil liegt klar auf seiner Seite.			lernflow
Protein	protein	Protein ist wichtig für den Körper.			lernflow
Gewinn	profit	Der Gewinn war unerwartet hoch.			lernflow
grundsätzlich	fundamental	Er machte einen grundsätzlichen Fehler.			lernflow
März	March	Der März bringt oft kaltes Wetter.			lernflow
wiederholen	to repeat	Er wiederholt die Übung täglich.			lernflow
Ruhe	silence	Die Ruhe im Raum war angenehm.			lernflow
Darstellung	presentation	Die Darstellung der Fakten war korrekt.			lernflow
ruhig	quiet	Das Meer war heute besonders ruhig.			lernflow
Traum	dream	Mein Traum in dieser Nacht war komisch.			lernflow
behandeln	to treat	Der Arzt behandelt den Patienten.			lernflow
stets	always	Er blieb stets freundlich zu allen.			lernflow
aufhören	to stop	Er hört endlich auf zu rauchen.			lernflow
schützen	to protect	Er schützt seine Familie vor Gefahren.			lernflow
diskutieren	to discuss	Sie diskutierten lange über das Thema.			lernflow
Ferse	heel	Die Ferse schmerzt beim Gehen.			lernflow
Sprecher	speaker	Der Sprecher erklärte die Lage.			lernflow
Lautsprecher	loudspeaker	Der Lautsprecher spielt Musik.			lernflow
produzieren	to produce	Die Fabrik produziert täglich Produkte.			lernflow
Kritik	criticism	Die Kritik an seiner Arbeit war scharf.			lernflow
erneut	again	Die erneute Prüfung lief fehlerfrei.			lernflow
Trainer	coach	Der Trainer motivierte die Mannschaft.			lernflow
April	April	Im April blühen die ersten Blumen.			lernflow
melden	to report	Sie meldete den Unfall der Polizei.			lernflow
wiederum	again	Er antwortete wiederum höflich.			lernflow
Opfer	sacrifice	Das Opfer wurde bald gefunden.			lernflow
hinaus	out	Er ging hinaus, um Luft zu schnappen.			lernflow
vorhanden	available	Die vorhandenen Probleme wurden gelöst.			lernflow
Westen	west	Der Westen der Stadt ist ruhiger.			lernflow
Titel	title	Der Titel des Buches weckt Interesse.			lernflow
Eindruck	impression	Der erste Eindruck war äußerst positiv.			lernflow
Baum	tree	Der Baum im Garten ist sehr alt.			lernflow
lauten	to be (answer)	Die Antwort lautet: Ja, das ist korrekt.			lernflow
Diskussion	discussion	Die Diskussion dreht sich im Kreis.			lernflow
hingegen	on the other hand	Er ist klug, sein Bruder hingegen nicht.			lernflow
Student	student	Der Student arbeitet und studiert.			lernflow
Bevölkerung	population	Die Bevölkerung wächst schnell.			lernflow
Finger	finger	Der Finger blutet nach dem Schnitt.			lernflow
Grüne	the Greens	Er engagiert sich für die Grüne.			lernflow
total	total	Der totale Stillstand war unerwartet.			lernflow
Abstand	distance	Der Abstand zwischen den Autos wächst.			lernflow
Schulter	shoulder	Er klopft ihm auf die Schulter.			lernflow
Maßnahme	measure	Die Maßnahme zeigt bereits Wirkung.			lernflow
Band	ribbon	Das Band reißt unter der Last.			lernflow
darunter	under it	Darunter lagen wichtige Dokumente.			lernflow
diejenige	the one (who	Sie ist diejenige, die mir half.			lernflow
Wald	forest	Wir haben im Wald viele Pilze gefunden.			lernflow
Insel	island	Die Insel ist nur per Boot erreichbar.			lernflow
Schluss	end	Das ist der Schluss des Buches.			lernflow
anschließend	subsequent	Wir aßen, anschließend schliefen wir.			lernflow
Volk	people	Das Volk wählte einen neuen Anführer.			lernflow
kulturell	cultural	Die Stadt hat kulturelle Vielfalt.			lernflow
definieren	to define	Er definierte die Begriffe präzise.			lernflow
September	September	September ist ein schöner Monat.			lernflow
Beruf	occupation	Mein Beruf erfordert viel Verantwortung.			lernflow
Ansatz	approach	Der Ansatz war sehr vielversprechend.			lernflow
nötig	necessary	Für den Job ist ein Abschluss nötig.			lernflow
herrschen	to rule	Der König herrschte viele Jahre.			lernflow
Sieg	victory	Nach einem langen Kampf kam der Sieg.			lernflow
Küche	kitchen	Die Küche ist frisch renoviert worden.			lernflow
verantwortlich	responsible	Er ist verantwortlich für das Projekt.			lernflow
täglich	daily	Die tägliche Übung stärkte das Team.			lernflow
Montag	Monday	Am Montag beginnt die neue Woche.			lernflow
Spaß	fun	Der Ausflug hat allen viel Spaß gemacht.			lernflow
herstellen	to produce	Die Firma stellt hochwertige Möbel her.			lernflow
überlegen	to consider	Sie überlegen, ein Haus zu kaufen.			lernflow
Mai	May	Im Mai feiern wir den Tag der Arbeit.			lernflow
umfassen	to include	Das Buch umfasst viele Themen.			lernflow
ernst	serious	Er machte ein ernstes Gesicht.			lernflow
Roman	novel	Der Roman wurde ein Bestseller.			lernflow
Januar	January	Der Januar bringt oft Schnee mit sich.			lernflow
neun	nine	Neun Spieler fehlen beim Training.			lernflow
kämpfen	to fight	Sie kämpfte tapfer gegen die Krankheit.			lernflow
jeweilig	particular	Sie gingen zu ihren jeweiligen Häusern.			lernflow
versprechen	to promise	Er versprach, pünktlich zu sein.			lernflow
Definition	definition	Die Definition wurde im Text erläutert.			lernflow
vollständig	complete	Die Sammlung wird bald vollständig.			lernflow
heben	to lift	Er hebt die Kiste vorsichtig an.			lernflow
Rücken	back	Der Rücken schmerzt nach dem Training.			lernflow
existieren	to exist	Das Problem existiert seit Jahren.			lernflow
Masse	mass	Die Masse drängte zum Ausgang.			lernflow
singen	to sing	Sie singt im Chor ihrer Schule.			lernflow
Theorie	theory	Die Theorie erwies sich als richtig.			lernflow
Inhalt	content	Der Inhalt passt in die Tasche.			lernflow
scheitern	to fail	Der Plan scheiterte an der Umsetzung.			lernflow
Ereignis	event	Das Ereignis zog viele Zuschauer an.			lernflow
lediglich	merely	Es war lediglich ein Missverständnis.			lernflow
organisch	organic	Organische Lebensmittel sind gesünder.			lernflow
glücklich	happy	Er ist glücklich über das Ergebnis.			lernflow
Rest	rest	Ich habe den Rest des Essens aufbewahrt.			lernflow
Wunsch	wish	Der Wunsch ging endlich in Erfüllung.			lernflow
beschließen	to decide	Der Rat beschließt neue Regeln.			lernflow
dick	thick	Er schnitt eine dicke Scheibe Brot ab.			lernflow
riesig	huge	Der Baum im Garten ist riesig.			lernflow
heutig	present-day	Die heutige Situation ist schwierig.			lernflow
hallo	hello	Hallo, schön dich wiederzusehen!			lernflow
Museum	museum	Das Museum zeigt antike Kunst.			lernflow
Farbe	color	Die Farbe an der Wand ist verblasst.			lernflow
zwölf	twelve	Zwölf Schüler bestanden die Prüfung.			lernflow
per	by	Die Kosten betragen 10 Euro per Meter.			lernflow
regelmäßig	regular	Regelmäßige Pausen sind notwendig.			lernflow
her	from (something)	Vor einem Jahr kam ich nach Deutschland.			lernflow
wechseln	to change	Er wechselt den Reifen selbst.			lernflow
einstellen	to adjust	Sie hat das Gerät korrekt eingestellt.			lernflow
Theater	theater	Wir gehen heute Abend ins Theater.			lernflow
König	king	Der König regiert das Land streng.			lernflow
Ohr	ear	Das Ohr ist ein empfindliches Organ.			lernflow
fördern	to promote	Der Verein fördert junge Talente.			lernflow
elektrisch	electric	Das elektrische Auto fährt leise weiter.			lernflow
Aufbau	construction	Der Aufbau dauert mehrere Stunden.			lernflow
Beitrag	contribution	Sein Beitrag war sehr wertvoll.			lernflow
Februar	February	Der Februar ist der kürzeste Monat.			lernflow
durchführen	to carry out	Er führte das Experiment präzise durch.			lernflow
einfallen	to occur	Mir fällt gerade eine Idee ein.			lernflow
verletzen	to injure	Er verletzte sich beim Spielen schwer.			lernflow
Kontrolle	inspection	Die Kontrolle fand gestern statt.			lernflow
Macht	power	Er hat viel Macht in der Firma.			lernflow
Mannschaft	crew	Die Mannschaft gewinnt das Spiel.			lernflow
entweder	either	Entweder du kommst oder nicht.			lernflow
behaupten	to claim	Er behauptet, nichts gewusst zu haben.			lernflow
Hoffnung	hope	Die Hoffnung auf Frieden wächst.			lernflow
Verantwortung	responsibility	Die Verantwortung liegt bei ihr.			lernflow
schreien	to cry out	Das Baby schrie die ganze Nacht.			lernflow
andererseits	on the other hand	Andererseits konnte er nichts tun.			lernflow
Besuch	visit	Der Besuch im Museum war lehrreich.			lernflow
hundert	hundred	Hundert Jahre sind eine lange Zeit.			lernflow
Quelle	source	Die Quelle des Flusses liegt im Wald.			lernflow
typisch	typical	Das Essen ist typisch für diese Region.			lernflow
Gebiet	region	Das Gebiet wurde neu erschlossen.			lernflow
Behörde	department	Die Behörde genehmigte den Antrag.			lernflow
Samstag	Saturday	Der Markt findet jeden Samstag statt.			lernflow
Organisation	organization	Die Organisation plant ein Event.			lernflow
Summe	sum	Die Summe war höher als erwartet.			lernflow
Job	job	Er hat einen neuen Job gefunden.			lernflow
ausreichen	to be sufficient	Das Geld reicht gerade so aus.			lernflow
Grad	degree	Ein voller Kreis hat 360 Grad.			lernflow
irgendein	some	Irgendein Buch lag auf dem Tisch.			lernflow
benutzen	to use	Er benutzt täglich seinen Laptop.			lernflow
irgendetwas	something	Er suchte irgendetwas Hilfreiches.			lernflow
teilweise	partly	Das Wetter ist teilweise sonnig.			lernflow
Vertrauen	trust	Das Vertrauen zwischen ihnen war stark.			lernflow
Jahrzehnt	decade	Ein Jahrzehnt ist schnell vergangen.			lernflow
Wind	wind	Der Wind weht stark über das Feld.			lernflow
unmittelbar	immediate	Es gab unmittelbare Auswirkungen.			lernflow
Bund	association	Der Bund der Staaten wurde gestärkt.			lernflow
extrem	extreme	Die extreme Hitze macht uns müde.			lernflow
Merkmal	feature	Sein auffälliges Merkmal war die Größe.			lernflow
theoretisch	theoretical	Er gab eine theoretische Erklärung.			lernflow
ermitteln	to find out	Sie ermittelten in diesem Fall.			lernflow
Papa	daddy	Mein Papa kocht heute das Abendessen.			lernflow
Krankheit	illness	Die Krankheit breitete sich schnell aus.			lernflow
Voraussetzung	condition	Alle Voraussetzungen sind erfüllt.			lernflow
töten	to kill	Er tötete das Ungeziefer schnell.			lernflow
formulieren	to formulate	Er formulierte noch eine Frage.			lernflow
Substanz	substance	Die Substanz löste sich im Wasser auf.			lernflow
Zeitpunkt	moment	Der Zeitpunkt war gut gewählt.			lernflow
wenigstens	at least	Ich brauche wenigstens eine Stunde.			lernflow
Gang	corridor	Wir gingen langsam durch den Gang.			lernflow
Politiker	politician	Der Politiker hielt eine lange Rede.			lernflow
Unterstützung	support	Die Unterstützung kam zur rechten Zeit.			lernflow
hey	hey	Hey, warte doch bitte auf mich!			lernflow
brechen	to break	Er brach das Schweigen abrupt.			lernflow
fassen	to grab	Er fasst die Tasse fest in der Hand.			lernflow
Zentrum	center	Das Zentrum der Stadt ist immer belebt.			lernflow
anrufen	to call	Er ruft seine Mutter jeden Abend an.			lernflow
entfernen	to remove	Er entfernt den Fleck aus dem Hemd.			lernflow
Juni	June	Der Juni ist mein Lieblingsmonat.			lernflow
Haut	skin	Die Haut spannte nach dem Sonnenbad.			lernflow
verfolgen	to pursue	Er verfolgt das Ziel mit Ehrgeiz.			lernflow
gesellschaftlich	social	Gesellschaftliche Normen ändern sich.			lernflow
Schutz	protection	Der Schutz bewahrt vor Gefahren.			lernflow
Generation	generation	Die jüngere Generation denkt anders.			lernflow
chinesisch	Chinese	Ich bestelle oft chinesisches Essen.			lernflow
Zeichen	sign	Das Zeichen deutet auf Gefahr hin.			lernflow
Wahrheit	truth	Die Wahrheit kam schließlich ans Licht.			lernflow
Haushalt	household	Der Haushalt wurde pünktlich erledigt.			lernflow
Garten	garden	Im Garten wachsen bunte Blumen.			lernflow
hinten	at/in the back	Der Schlüssel liegt ganz hinten.			lernflow
auffallen	to stand out	Er fällt durch sein lautes Lachen auf.			lernflow
Gegensatz	opposite	Im Gegensatz dazu steht seine Meinung.			lernflow
verteilen	to distribute	Er verteilt die Flyer in der Stadt.			lernflow
Papier	paper	Das Papier liegt auf dem Tisch.			lernflow
physikalisch	physical	Physikalische Gesetze gelten überall.			lernflow
angesichts	in view of	Angesichts der Lage handelte er schnell.			lernflow
leise	quiet	Die Musik im Café ist angenehm leise.			lernflow
vermutlich	probably	Er kommt vermutlich etwas später.			lernflow
eindeutig	clear	Wir brauchen eine eindeutige Erklärung.			lernflow
heraus	out	Er ging heraus und schloss die Tür.			lernflow
falls	in case	Falls es regnet, bleiben wir drinnen.			lernflow
erstmals	for the first time	Er hat es erstmals ausprobiert.			lernflow
Partner	partner	Er ist ein zuverlässiger Partner.			lernflow
nachdenken	to think about	Er denkt über sein Leben nach.			lernflow
Ausbildung	training	Er absolvierte eine umfassende IT-Ausbildung.			lernflow
Wagen	car	Der Wagen steht in der Garage.			lernflow
Schiff	ship	Das Schiff legte langsam im Hafen an.			lernflow
tausend	thousand	Tausend Leute kamen zum Konzert.			lernflow
Tat	deed	Die Tat war mutig, aber gefährlich.			lernflow
obere	upper	Das obere Regal ist schwer erreichbar.			lernflow
